advanced_3par,advanced_ast_pct,advanced_blk_pct,advanced_drtg,advanced_ftr,advanced_ortg,advanced_pace,advanced_pace_by_team_day_of_week,advanced_stl_pct,advanced_trb_pct,advanced_ts_pct,day,defensive_four_factors_drb_pct,defensive_four_factors_efg_pct,defensive_four_factors_ft_per_fga,defensive_four_factors_tov_pct,month,month_by_team_day_of_week,offensive_four_factors_orb_pct,offensive_four_factors_tov_pct,opponent_3p_pct,opponent_fg_pct,opponent_ft_pct,team_3p_pct,team_day_median_allowed,team_ft_pct,team_vs_opp_homeaway_median_score,team_vs_opp_median_score,team,opp,team_score,opp_score,A'ja Wilson,Aaliyah Edwards,Aari McDonald,Alanna Smith,Aliyah Boston,Allisha Gray,Alysha Clark,Alyssa Thomas,Angel Reese,Ariel Atkins,Arike Ogunbowale,Azura Stevens,Breanna Stewart,Bridget Carleton,Brionna Jones,Brittney Griner,Caitlin Clark,Cameron Brink,Chelsea Gray,Chennedy Carter,Cheyenne Parker-Tyus,DeWanna Bonner,Dearica Hamby,Diana Taurasi,Elizabeth Williams,Ezi Magbegor,Jackie Young,Jonquel Jones,Jordan Horston,Kahleah Copper,Kamilla Cardoso,Kayla McBride,Kelsey Mitchell,Kelsey Plum,Kiah Stokes,Leonie Fiebich,Marina Mabrey,Monique Billings,Myisha Hines-Allen,NaLyssa Smith,Napheesa Collier,Natasha Howard,Naz Hillmon,Nneka Ogwumike,Odyssey Sims,Rebecca Allen,Rhyne Howard,Rickea Jackson,Sabrina Ionescu,Satou Sabally,Shatori Walker-Kimbrough,Skylar Diggins-Smith,Sophie Cunningham,Stefanie Dolson,Teaira McCowan,Temi Fagbenle,Tina Charles
0.356,75.8,7.8,85.5,0.137,107.6,77.2,79.7,10.4,53.4,0.536,13,78.0,0.397,0.176,13.7,9,7.0,21.9,11.4,0.235,0.368,0.706,0.308,81.0,0.9,81.0,79.0,MIN,CHI,83,66,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.273,74.3,7.3,105.8,0.167,117.9,74.7,75.55000000000001,8.0,50.7,0.621,15,65.9,0.449,0.246,12.2,9,6.5,30.0,17.5,0.286,0.391,0.739,0.5,75.0,0.818,77.5,84.0,MIN,NYL,88,79,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.219,73.3,15.2,100.2,0.203,102.8,75.8,75.55,9.2,50.0,0.559,17,75.8,0.508,0.136,18.4,9,7.0,20.7,15.7,0.35,0.455,0.818,0.429,73.0,0.923,80.0,78.0,MIN,CON,78,76,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.411,68.8,7.1,92.9,0.286,69.7,73.2,76.8,10.9,43.8,0.405,19,81.5,0.508,0.136,22.2,9,7.0,16.2,21.2,0.323,0.424,0.889,0.304,78.0,0.75,66.0,81.5,MIN,LAS,51,68,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.412,65.6,10.9,97.8,0.221,104.0,81.7,81.25,9.8,51.4,0.57,14,73.7,0.462,0.103,12.7,5,7.0,25.0,19.4,0.313,0.397,0.727,0.286,74.5,0.867,86.0,88.5,NYL,WAS,85,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.346,61.1,19.5,86.6,0.295,133.9,76.2,77.3,10.5,60.6,0.579,16,79.4,0.408,0.283,15.7,5,7.5,40.6,10.2,0.263,0.367,0.773,0.296,70.5,0.957,90.0,96.5,NYL,IND,102,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5,67.7,11.1,95.9,0.25,109.1,83.4,77.2,10.8,48.5,0.64,18,72.2,0.469,0.063,15.4,5,6.0,20.0,22.0,0.346,0.413,0.833,0.469,80.0,0.875,97.5,96.5,NYL,IND,91,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.365,69.2,10.9,83.1,0.317,97.6,75.8,78.15,9.2,51.4,0.515,20,70.7,0.386,0.129,15.5,5,6.5,24.1,17.3,0.25,0.343,0.643,0.13,66.5,0.95,75.5,77.0,NYL,SEA,74,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.319,73.3,8.9,111.8,0.29,100.6,80.5,77.3,9.9,47.9,0.521,23,71.1,0.513,0.173,9.7,5,7.5,22.9,15.3,0.368,0.467,0.65,0.364,70.5,0.65,86.0,84.5,NYL,CHI,81,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.426,69.2,7.7,110.6,0.147,88.3,75.9,77.2,10.5,46.2,0.463,25,72.4,0.582,0.09,18.7,5,6.0,25.0,18.1,0.5,0.478,1.0,0.241,80.0,0.8,67.0,76.0,NYL,MIN,67,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.471,67.9,13.2,105.0,0.265,109.0,74.3,74.3,9.4,53.4,0.533,29,78.9,0.5,0.147,11.9,5,7.0,25.7,11.6,0.333,0.426,0.769,0.281,78.0,0.889,81.0,84.0,NYL,PHO,81,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.508,64.3,2.4,98.7,0.492,112.4,80.1,76.15,11.2,53.1,0.587,31,89.7,0.525,0.267,16.7,5,6.5,22.9,15.4,0.389,0.467,0.727,0.344,82.0,0.742,91.5,88.5,NYL,WAS,90,79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.379,78.9,13.3,85.7,0.303,131.1,79.3,77.5,11.3,58.2,0.695,2,78.6,0.418,0.096,13.4,6,6.0,24.0,14.8,0.25,0.37,0.636,0.44,75.0,0.85,97.5,96.5,NYL,IND,104,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.41,70.6,6.0,92.8,0.154,108.9,80.8,81.25,8.7,50.0,0.528,4,72.7,0.338,0.338,10.4,6,7.0,25.0,10.7,0.286,0.324,0.893,0.313,74.5,0.833,84.5,84.5,NYL,CHI,88,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.419,82.8,9.3,79.6,0.176,101.8,76.6,77.3,7.8,56.4,0.489,6,82.5,0.367,0.219,14.4,6,7.5,28.9,14.0,0.143,0.344,0.824,0.29,70.5,0.846,87.0,79.5,NYL,ATL,78,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.417,87.1,9.1,97.2,0.217,106.3,77.2,77.2,10.4,44.4,0.624,8,71.8,0.437,0.183,14.2,6,6.0,0.0,14.3,0.25,0.408,0.765,0.36,80.0,0.846,76.5,76.5,NYL,CON,82,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.415,77.4,7.7,111.5,0.308,117.8,78.9,77.5,8.9,64.5,0.63,9,87.1,0.582,0.149,14.2,6,6.0,41.9,22.2,0.429,0.493,0.833,0.444,75.0,0.95,91.5,88.5,NYL,WAS,93,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.412,63.6,2.9,102.5,0.235,112.5,80.0,77.2,10.0,54.4,0.6,15,94.4,0.529,0.13,11.9,6,6.0,9.4,9.6,0.324,0.449,0.818,0.429,80.0,0.75,84.5,79.0,NYL,LVA,90,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.553,84.4,10.3,116.8,0.184,109.7,84.7,81.25,16.5,54.4,0.566,18,86.7,0.659,0.116,18.8,6,7.0,28.9,16.3,0.5,0.551,0.8,0.429,74.5,0.786,88.5,84.0,NYL,PHO,93,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.478,85.3,7.0,100.2,0.217,116.5,79.8,77.3,8.8,46.9,0.615,20,83.9,0.556,0.177,16.6,6,7.5,12.1,12.7,0.368,0.5,0.579,0.394,70.5,0.8,95.5,95.5,NYL,LAS,93,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.529,83.8,14.6,112.8,0.132,125.6,78.0,77.2,10.3,57.1,0.681,22,78.4,0.485,0.324,11.2,6,6.0,26.9,16.3,0.296,0.426,0.846,0.444,80.0,0.889,95.5,95.5,NYL,LAS,98,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.357,69.4,6.0,93.4,0.214,119.6,80.2,77.5,8.7,48.7,0.627,23,68.9,0.392,0.165,10.3,6,6.0,21.2,13.5,0.167,0.38,0.684,0.4,75.0,0.933,87.0,79.5,NYL,ATL,96,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.549,89.3,4.7,98.9,0.225,106.8,75.8,77.5,10.6,43.1,0.519,30,85.2,0.533,0.183,18.6,6,6.0,13.2,6.0,0.353,0.483,0.846,0.333,75.0,0.75,74.0,79.5,NYL,ATL,81,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.427,60.7,12.5,88.9,0.213,100.9,75.3,81.25,8.0,54.9,0.463,2,85.4,0.448,0.104,11.2,7,7.0,24.4,8.9,0.296,0.388,0.7,0.219,74.5,0.813,77.5,76.0,NYL,MIN,76,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.592,69.0,2.3,109.4,0.225,102.8,75.8,77.2,9.2,43.1,0.5,6,76.7,0.53,0.179,12.0,7,6.0,19.0,10.3,0.292,0.478,0.857,0.238,80.0,0.625,90.0,96.5,NYL,IND,78,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.228,78.6,12.0,93.5,0.281,97.6,72.7,74.3,6.9,48.5,0.554,10,82.1,0.403,0.209,10.8,7,7.0,3.4,12.3,0.353,0.358,0.875,0.231,78.0,0.75,76.5,76.5,NYL,CON,71,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.365,83.3,12.5,101.2,0.317,121.2,75.1,77.3,10.7,45.5,0.634,11,72.2,0.486,0.054,13.5,7,7.5,13.3,8.9,0.4,0.459,0.571,0.565,70.5,0.9,86.0,84.5,NYL,CHI,91,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.507,70.0,11.1,91.6,0.197,110.8,73.2,77.2,9.6,40.6,0.525,13,66.7,0.457,0.058,16.5,7,6.0,12.1,6.1,0.467,0.406,1.0,0.306,80.0,0.714,84.5,84.5,NYL,CHI,81,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.458,73.1,8.3,95.3,0.339,105.6,77.7,81.25,12.9,49.2,0.605,16,75.0,0.439,0.242,14.7,7,7.0,20.7,21.0,0.111,0.424,0.727,0.407,74.5,0.95,73.0,76.5,NYL,CON,82,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.411,79.5,10.9,81.8,0.178,123.8,83.2,77.3,15.6,56.7,0.654,15,81.6,0.406,0.25,21.6,8,7.5,24.1,14.2,0.333,0.359,0.8,0.5,70.5,0.769,95.5,95.5,NYL,LAS,103,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.419,50.0,14.7,87.7,0.162,103.4,76.4,77.2,9.2,60.5,0.498,17,94.3,0.438,0.154,12.5,8,6.0,31.7,13.1,0.29,0.369,0.909,0.258,80.0,0.917,84.5,79.0,NYL,LVA,79,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.378,73.5,4.4,90.1,0.324,114.5,82.1,81.25,8.5,62.7,0.556,20,78.6,0.447,0.227,19.1,8,7.0,42.4,15.1,0.429,0.379,0.652,0.286,74.5,0.75,86.5,96.5,NYL,DAL,94,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.377,77.8,3.6,91.0,0.299,101.3,78.0,77.3,14.1,54.8,0.453,22,78.4,0.449,0.13,15.8,8,7.5,36.2,10.3,0.154,0.435,0.692,0.241,70.5,0.783,86.5,96.5,NYL,DAL,79,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.492,79.2,11.9,93.0,0.185,82.7,77.4,77.2,7.8,54.3,0.455,24,80.5,0.431,0.139,10.2,8,6.0,27.5,20.4,0.154,0.417,0.588,0.219,80.0,0.75,73.0,76.5,NYL,CON,64,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.414,72.4,6.7,86.9,0.229,104.3,80.5,78.15,14.9,50.8,0.545,26,78.8,0.5,0.045,22.5,8,6.5,20.0,14.4,0.227,0.463,0.75,0.414,66.5,0.875,88.5,84.0,NYL,PHO,84,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.444,78.1,10.6,115.5,0.302,108.1,81.4,74.3,4.9,53.3,0.617,28,83.3,0.574,0.235,11.4,8,7.0,23.3,21.0,0.381,0.515,0.727,0.357,78.0,0.737,95.5,95.5,NYL,LAS,88,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.388,67.6,4.2,117.7,0.299,135.7,72.2,76.15,5.5,72.6,0.646,30,82.4,0.5,0.197,6.1,8,6.5,60.7,17.4,0.217,0.465,0.933,0.462,82.0,0.9,98.0,77.0,NYL,SEA,98,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.386,88.9,20.0,93.4,0.186,102.7,75.0,77.3,10.7,53.5,0.508,5,77.8,0.471,0.057,15.2,9,7.5,28.6,13.7,0.3,0.429,0.667,0.444,70.5,0.846,75.5,77.0,NYL,SEA,77,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.348,77.8,16.1,93.3,0.319,98.6,76.1,77.5,10.5,59.1,0.477,8,93.5,0.477,0.156,13.9,9,6.0,28.6,12.3,0.455,0.359,1.0,0.208,75.0,0.727,75.0,79.0,NYL,LVA,75,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.414,86.8,6.3,110.8,0.2,127.8,82.2,81.25,6.1,51.7,0.689,10,83.3,0.514,0.236,12.0,9,7.0,17.9,12.6,0.25,0.472,0.895,0.552,74.5,0.929,102.0,96.5,NYL,DAL,105,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.435,75.8,7.5,82.9,0.377,122.5,80.8,77.3,12.4,54.8,0.615,12,78.0,0.394,0.155,16.1,9,7.5,25.0,11.1,0.222,0.366,0.688,0.4,70.5,0.808,102.0,96.5,NYL,DAL,99,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.406,63.0,10.4,117.9,0.333,105.8,74.7,77.5,10.7,49.3,0.499,15,70.0,0.598,0.136,17.5,9,6.0,34.1,12.2,0.5,0.53,0.818,0.286,75.0,0.739,77.5,76.0,NYL,MIN,79,88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.413,70.6,14.3,89.1,0.2,109.2,79.7,81.25,11.3,60.8,0.533,17,91.7,0.451,0.262,18.7,9,7.0,31.6,11.9,0.346,0.377,0.842,0.258,74.5,0.733,86.0,88.5,NYL,WAS,87,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.283,70.8,12.2,107.1,0.283,92.0,72.8,77.3,11.0,44.4,0.496,19,67.9,0.54,0.177,16.9,9,7.5,25.7,20.1,0.385,0.5,0.688,0.471,70.5,0.647,74.0,79.5,NYL,ATL,67,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.474,72.4,14.3,108.9,0.132,97.9,81.7,79.7,7.3,50.0,0.498,14,77.1,0.451,0.352,9.7,5,6.0,25.6,15.7,0.207,0.408,0.862,0.417,84.0,0.7,89.0,89.0,PHO,LVA,80,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.348,63.0,11.6,103.6,0.485,107.3,82.0,81.25,12.2,53.5,0.549,18,81.6,0.485,0.318,14.3,5,5.5,21.2,13.0,0.435,0.409,0.778,0.261,87.5,0.875,81.0,78.0,PHO,ATL,88,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.423,62.2,14.9,104.9,0.167,116.8,83.9,79.7,8.3,50.0,0.585,21,82.5,0.494,0.141,9.6,5,6.0,15.8,7.7,0.355,0.423,0.733,0.485,84.0,0.615,89.0,89.0,PHO,LVA,98,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.55,76.9,11.8,97.7,0.4,101.4,81.8,78.2,11.0,48.6,0.588,23,76.9,0.479,0.186,18.1,5,8.0,12.9,18.5,0.361,0.386,0.813,0.303,89.0,0.875,80.0,83.0,PHO,WAS,83,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.467,83.9,10.9,123.7,0.227,106.3,86.5,81.25,8.1,39.7,0.558,25,54.8,0.587,0.253,17.6,5,5.5,25.0,18.7,0.5,0.52,0.905,0.4,87.5,0.941,96.0,98.5,PHO,DAL,92,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.429,80.0,17.0,90.2,0.349,60.6,77.6,79.7,9.0,53.1,0.323,28,73.8,0.383,0.143,9.6,5,6.0,30.8,21.6,0.208,0.351,0.611,0.037,84.0,0.727,58.0,69.0,PHO,CON,47,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.441,62.1,5.6,109.0,0.191,105.0,74.3,75.9,8.1,46.6,0.529,29,74.3,0.478,0.235,11.6,5,7.0,21.1,11.9,0.281,0.412,0.889,0.333,84.0,0.769,78.0,78.0,PHO,NYL,78,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.452,66.7,5.3,129.5,0.29,96.8,73.3,78.7,8.2,50.0,0.508,31,72.2,0.589,0.123,7.1,5,7.0,27.8,18.6,0.4,0.493,0.75,0.321,88.0,0.778,65.5,73.5,PHO,MIN,71,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.439,71.4,13.5,87.4,0.303,111.8,77.8,77.8,14.1,52.4,0.582,2,81.3,0.475,0.183,21.3,6,7.0,22.6,15.8,0.391,0.4,0.733,0.483,88.0,0.85,89.5,86.0,PHO,LAS,87,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.338,56.5,8.7,96.4,0.25,74.7,83.0,79.7,8.4,44.0,0.411,4,78.9,0.464,0.232,15.2,6,6.0,8.1,14.7,0.348,0.406,0.762,0.174,84.0,0.706,64.0,68.0,PHO,SEA,62,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.371,62.1,18.4,99.9,0.257,101.1,80.1,78.7,7.5,52.0,0.52,7,80.6,0.493,0.125,14.5,6,7.0,25.6,15.2,0.441,0.389,0.818,0.346,88.0,0.778,78.5,73.5,PHO,MIN,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.413,67.6,9.1,96.2,0.238,103.7,74.8,77.8,9.6,44.6,0.549,9,69.0,0.513,0.128,20.0,6,7.0,25.0,18.5,0.261,0.474,0.714,0.273,88.0,0.737,100.5,98.5,PHO,DAL,97,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
