Player,Rk,Date,Age,Tm,home_away,Opp,win_margin,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
Courtney Vandersloot,31,2024-09-19,35.6,NYL,home,ATL,-11.0,1,16.4,0,5,.000,0,1,.000,0,0,,1,0,1,2,1,1,3,3,0,-3.9
Julie Vanloo,1,2024-05-14,31.3,WAS,home,NYL,-5.0,0,12.8,1,4,.250,1,4,.250,0,0,,1,0,1,4,1,0,2,2,3,2.3
Julie Vanloo,2,2024-05-17,31.3,WAS,away,CON,-7.0,0,28.8,5,9,.556,1,4,.250,1,1,1.000,0,4,4,8,0,0,2,1,12,12.1
Julie Vanloo,3,2024-05-19,31.3,WAS,home,SEA,-9.0,1,27.4,2,8,.250,1,5,.200,0,0,,0,2,2,5,0,0,4,5,5,-1.7
Julie Vanloo,4,2024-05-21,31.3,WAS,away,LAS,-2.0,1,30.1,4,8,.500,4,8,.500,0,0,,0,3,3,9,1,0,4,2,12,11.4
Julie Vanloo,5,2024-05-23,31.3,WAS,away,PHO,-3.0,1,26.6,5,11,.455,5,10,.500,0,0,,0,7,7,4,0,0,4,3,15,9.0
Julie Vanloo,6,2024-05-25,31.3,WAS,away,SEA,-32.0,1,21.1,5,8,.625,2,5,.400,0,0,,0,1,1,3,0,0,3,2,12,7.0
Julie Vanloo,7,2024-05-29,31.3,WAS,home,ATL,-6.0,1,27.7,1,6,.167,1,5,.200,0,0,,0,1,1,5,1,0,5,1,3,-1.4
Julie Vanloo,8,2024-05-31,31.3,WAS,away,NYL,-11.0,1,20.9,3,9,.333,2,5,.400,0,0,,0,0,0,7,0,0,2,2,8,5.0
Julie Vanloo,9,2024-06-04,31.3,WAS,away,CON,-17.0,1,21.7,2,6,.333,1,5,.200,0,0,,0,3,3,5,0,0,2,1,5,3.6
Julie Vanloo,10,2024-06-06,31.3,WAS,home,CHI,-8.0,1,24.8,2,10,.200,0,5,.000,2,4,.500,0,0,0,7,1,0,4,1,6,0.5
Julie Vanloo,11,2024-06-07,31.3,WAS,home,IND,-2.0,1,28.7,3,7,.429,3,7,.429,0,0,,1,2,3,6,3,0,4,3,9,8.6
Julie Vanloo,12,2024-06-09,31.3,WAS,away,NYL,-5.0,1,22.9,2,6,.333,2,4,.500,2,2,1.000,0,0,0,4,0,0,1,3,8,5.2
Julie Vanloo,13,2024-06-11,31.3,WAS,away,ATL,19.0,0,22.9,4,10,.400,3,7,.429,0,0,,0,1,1,4,0,0,3,2,11,4.9
Julie Vanloo,14,2024-06-14,31.3,WAS,home,CHI,2.0,1,23.9,3,8,.375,2,5,.400,0,0,,0,2,2,4,1,0,3,1,8,4.6
Julie Vanloo,15,2024-06-19,31.4,WAS,away,IND,-7.0,1,21.6,2,10,.200,2,10,.200,0,0,,0,3,3,8,1,0,4,3,6,2.1
Julie Vanloo,16,2024-06-22,31.4,WAS,home,DAL,28.0,1,24.7,1,5,.200,1,4,.250,0,0,,0,0,0,6,1,0,3,2,3,1.3
Julie Vanloo,17,2024-06-23,31.4,WAS,home,DAL,8.0,1,22.6,3,8,.375,1,4,.250,1,2,.500,0,2,2,3,0,0,1,2,8,4.1
Julie Vanloo,18,2024-06-27,31.4,WAS,home,CON,-3.0,1,20.9,5,11,.455,2,6,.333,0,0,,0,0,0,3,0,0,4,5,12,2.4
Julie Vanloo,19,2024-06-29,31.4,WAS,home,LVA,-11.0,1,30.2,3,11,.273,2,6,.333,0,0,,0,0,0,8,0,0,6,5,8,-0.9
Julie Vanloo,20,2024-07-02,31.4,WAS,away,LAS,2.0,1,28.3,5,10,.500,5,9,.556,0,0,,0,4,4,4,1,0,3,1,15,11.6
Julie Vanloo,21,2024-07-04,31.4,WAS,away,LVA,-21.0,1,28.0,2,9,.222,1,5,.200,0,0,,0,3,3,2,1,0,4,0,5,-1.2
Julie Vanloo,22,2024-07-06,31.4,WAS,away,MIN,-7.0,1,24.9,0,9,.000,0,7,.000,0,0,,0,1,1,4,1,0,4,4,0,-7.8
Julie Vanloo,23,2024-07-10,31.4,WAS,away,IND,5.0,1,28.4,4,10,.400,3,7,.429,2,2,1.000,0,2,2,2,0,0,2,4,13,6.0
Julie Vanloo,24,2024-07-14,31.4,WAS,home,LVA,-12.0,1,33.3,3,10,.300,3,7,.429,0,0,,0,1,1,7,0,0,4,1,9,4.0
Julie Vanloo,25,2024-07-16,31.4,WAS,home,PHO,-9.0,1,33.1,6,13,.462,5,12,.417,0,0,,0,2,2,5,0,1,2,3,17,11.9
Julie Vanloo,26,2024-08-15,31.5,WAS,away,MIN,-11.0,0,14.8,0,4,.000,0,3,.000,0,0,,0,2,2,2,3,0,2,2,0,-0.6
Julie Vanloo,27,2024-08-17,31.5,WAS,home,MIN,-16.0,0,21.9,1,5,.200,0,3,.000,0,0,,0,1,1,4,0,0,1,2,2,0.2
Julie Vanloo,28,2024-08-20,31.5,WAS,home,SEA,-6.0,0,19.7,2,5,.400,1,4,.250,0,0,,1,0,1,6,0,0,4,4,5,1.6
Julie Vanloo,29,2024-08-23,31.5,WAS,home,LAS,6.0,1,20.5,2,7,.286,0,3,.000,0,0,,0,1,1,4,1,0,0,3,4,2.8
Julie Vanloo,30,2024-08-26,31.5,WAS,away,SEA,2.0,1,25.4,4,10,.400,3,8,.375,0,0,,0,0,0,4,0,0,2,3,11,5.2
Julie Vanloo,31,2024-08-28,31.5,WAS,away,CHI,4.0,1,21.1,2,5,.400,1,3,.333,1,2,.500,0,0,0,1,0,0,1,1,6,2.2
Julie Vanloo,32,2024-08-31,31.6,WAS,home,CON,-11.0,1,15.4,0,5,.000,0,3,.000,0,0,,1,0,1,2,1,0,0,1,0,-0.8
Julie Vanloo,33,2024-09-03,31.6,WAS,away,DAL,4.0,1,23.1,4,10,.400,3,7,.429,0,0,,1,2,3,4,0,0,1,2,11,7.9
Julie Vanloo,34,2024-09-05,31.6,WAS,away,PHO,13.0,1,20.1,5,7,.714,3,4,.750,0,0,,0,3,3,4,0,0,3,1,13,10.4
Julie Vanloo,35,2024-09-08,31.6,WAS,home,MIN,-7.0,1,22.1,2,8,.250,2,8,.250,0,0,,0,2,2,4,1,0,1,1,6,4.2
Julie Vanloo,36,2024-09-11,31.6,WAS,away,CHI,31.0,1,14.5,3,6,.500,3,5,.600,0,0,,0,0,0,4,0,0,0,0,9,8.8
Julie Vanloo,37,2024-09-13,31.6,WAS,away,ATL,3.0,1,21.0,1,4,.250,0,3,.000,1,2,.500,0,0,0,2,0,0,1,3,3,-0.6
Julie Vanloo,38,2024-09-15,31.6,WAS,home,ATL,-3.0,1,14.2,1,3,.333,1,3,.333,0,0,,0,2,2,1,0,0,1,0,3,1.6
Julie Vanloo,39,2024-09-17,31.6,WAS,home,NYL,-16.0,1,20.1,3,8,.375,2,6,.333,0,0,,0,2,2,1,0,0,4,1,8,0.5
Julie Vanloo,40,2024-09-19,31.6,WAS,home,IND,1.0,1,16.2,0,3,.000,0,3,.000,0,0,,0,1,1,3,0,0,1,3,0,-1.9
Victoria Vivians,1,2024-05-14,29.5,SEA,home,MIN,-13.0,1,21.7,0,3,.000,0,1,.000,0,0,,1,3,4,1,0,0,0,1,0,-0.2
Victoria Vivians,2,2024-05-17,29.5,SEA,away,MIN,-9.0,1,12.9,0,3,.000,0,2,.000,0,0,,0,2,2,1,0,1,1,2,0,-1.9
Victoria Vivians,3,2024-05-19,29.5,SEA,away,WAS,9.0,1,23.1,2,6,.333,1,3,.333,2,2,1.000,2,1,3,2,2,0,2,4,7,5.1
Victoria Vivians,4,2024-05-20,29.5,SEA,away,NYL,-11.0,1,18.9,3,5,.600,2,3,.667,1,2,.500,2,5,7,2,1,0,1,2,9,9.8
Victoria Vivians,5,2024-05-22,29.5,SEA,home,IND,2.0,1,13.0,1,3,.333,1,2,.500,0,0,,1,1,2,0,0,1,0,0,3,3.0
Victoria Vivians,6,2024-05-25,29.5,SEA,home,WAS,32.0,1,17.0,1,2,.500,0,0,,0,0,,2,2,4,2,0,0,0,2,2,3.6
Victoria Vivians,7,2024-05-28,29.5,SEA,away,CHI,9.0,1,26.9,3,5,.600,1,2,.500,0,0,,0,3,3,1,2,0,4,3,7,3.1
Victoria Vivians,8,2024-05-30,29.5,SEA,away,IND,15.0,1,19.9,2,4,.500,1,3,.333,0,0,,1,4,5,1,0,0,2,1,5,3.2
Victoria Vivians,9,2024-06-04,29.5,SEA,home,PHO,18.0,1,25.9,3,9,.333,2,4,.500,2,2,1.000,0,7,7,3,0,0,1,2,10,7.3
Victoria Vivians,10,2024-06-07,29.6,SEA,away,LVA,13.0,1,11.8,1,3,.333,0,1,.000,0,0,,0,1,1,0,1,0,0,1,2,1.2
Victoria Vivians,11,2024-06-09,29.6,SEA,away,MIN,-19.0,1,18.3,1,4,.250,1,2,.500,0,0,,2,3,5,0,0,0,1,2,3,1.1
Victoria Vivians,12,2024-06-11,29.6,SEA,home,LAS,16.0,1,17.5,1,4,.250,0,1,.000,0,0,,0,2,2,1,2,2,0,2,2,3.5
Victoria Vivians,13,2024-06-13,29.6,SEA,away,DAL,8.0,1,15.2,1,3,.333,1,3,.333,0,0,,0,1,1,2,0,1,1,3,3,1.5
Victoria Vivians,14,2024-06-16,29.6,SEA,away,PHO,-9.0,1,6.8,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,2.0
Victoria Vivians,15,2024-06-19,29.6,SEA,away,LVA,-11.0,1,13.2,2,4,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,2,5,2.5
Victoria Vivians,16,2024-06-23,29.6,SEA,home,CON,11.0,0,5.9,1,3,.333,1,2,.500,0,0,,0,0,0,0,1,0,1,1,3,0.9
Victoria Vivians,17,2024-06-27,29.6,SEA,home,IND,12.0,0,4.0,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2,0.7
Victoria Vivians,18,2024-06-29,29.6,SEA,home,DAL,21.0,0,5.1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4
Victoria Vivians,19,2024-07-01,29.6,SEA,home,DAL,24.0,0,10.6,1,3,.333,1,1,1.000,1,2,.500,1,0,1,2,0,0,0,2,4,3.2
Victoria Vivians,20,2024-07-05,29.6,SEA,home,CHI,-4.0,0,2.4,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3
Victoria Vivians,21,2024-07-10,29.6,SEA,home,LVA,-5.0,0,13.2,1,6,.167,0,3,.000,0,0,,3,2,5,0,0,0,0,1,2,0.5
Victoria Vivians,22,2024-07-12,29.7,SEA,home,MIN,28.0,0,18.2,3,4,.750,2,3,.667,0,0,,2,6,8,2,0,0,0,1,8,10.6
Victoria Vivians,23,2024-07-14,29.7,SEA,home,ATL,11.0,0,13.1,2,7,.286,1,6,.167,0,0,,0,1,1,1,1,0,0,0,5,2.9
Victoria Vivians,24,2024-07-16,29.7,SEA,away,LAS,6.0,0,8.2,1,4,.250,1,3,.333,0,0,,0,0,0,1,0,0,1,1,3,-0.1
Victoria Vivians,25,2024-08-16,29.7,SEA,away,ATL,-2.0,0,11.6,0,4,.000,0,3,.000,0,0,,0,0,0,0,1,0,0,1,0,-2.2
Victoria Vivians,26,2024-08-18,29.8,SEA,away,IND,-17.0,0,9.2,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3
Victoria Vivians,27,2024-08-20,29.8,SEA,away,WAS,6.0,0,11.0,1,5,.200,0,2,.000,0,0,,0,0,0,0,0,1,1,0,2,-1.4
Victoria Vivians,28,2024-08-28,29.8,SEA,home,ATL,4.0,0,8.4,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,1,0,2,-0.7
Victoria Vivians,29,2024-08-30,29.8,SEA,home,NYL,-13.0,0,12.0,2,5,.400,1,4,.250,0,1,.000,0,1,1,2,1,0,0,2,5,3.8
Victoria Vivians,30,2024-09-01,29.8,SEA,away,CON,-7.0,0,2.6,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7
Victoria Vivians,31,2024-09-05,29.8,SEA,away,NYL,-7.0,0,2.0,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0
Victoria Vivians,32,2024-09-07,29.8,SEA,home,PHO,24.0,0,6.6,0,2,.000,0,1,.000,0,0,,0,1,1,0,1,0,1,0,0,-1.1
Victoria Vivians,33,2024-09-15,29.8,SEA,home,LAS,3.0,0,15.6,1,4,.250,0,2,.000,0,0,,0,0,0,1,0,1,0,1,2,0.6
Victoria Vivians,34,2024-09-17,29.8,SEA,home,LVA,-13.0,0,7.8,0,2,.000,0,0,,0,0,,1,1,2,2,0,0,0,2,0,0.2
Victoria Vivians,35,2024-09-19,29.8,SEA,away,PHO,19.0,0,15.8,3,8,.375,3,7,.429,0,0,,1,0,1,1,0,0,1,2,9,4.2
Shatori Walker-Kimbrough,1,2024-05-14,29.0,WAS,home,NYL,-5.0,0,14.1,0,3,.000,0,0,,0,0,,0,0,0,1,0,0,1,4,0,-4.0
Shatori Walker-Kimbrough,2,2024-05-17,29.0,WAS,away,CON,-7.0,0,17.9,2,3,.667,0,0,,1,2,.500,0,0,0,0,1,2,1,1,5,4.3
Shatori Walker-Kimbrough,3,2024-05-19,29.0,WAS,home,SEA,-9.0,0,21.1,5,7,.714,2,2,1.000,0,0,,0,0,0,0,3,1,1,2,12,11.0
Shatori Walker-Kimbrough,4,2024-05-21,29.0,WAS,away,LAS,-2.0,0,13.4,2,4,.500,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,6,4.0
Shatori Walker-Kimbrough,5,2024-05-23,29.0,WAS,away,PHO,-3.0,0,27.9,4,9,.444,2,6,.333,1,1,1.000,0,5,5,3,2,1,0,1,11,12.2
Shatori Walker-Kimbrough,6,2024-05-25,29.0,WAS,away,SEA,-32.0,0,15.9,1,7,.143,1,3,.333,2,2,1.000,0,1,1,0,2,0,0,0,5,2.8
Shatori Walker-Kimbrough,7,2024-05-29,29.0,WAS,home,ATL,-6.0,0,12.9,0,4,.000,0,2,.000,0,0,,0,1,1,2,1,0,0,0,0,-0.1
Shatori Walker-Kimbrough,8,2024-05-31,29.0,WAS,away,NYL,-11.0,0,14.8,1,2,.500,0,1,.000,4,4,1.000,0,0,0,1,3,0,1,2,6,6.9
Shatori Walker-Kimbrough,9,2024-06-04,29.0,WAS,away,CON,-17.0,0,16.6,0,3,.000,0,1,.000,2,2,1.000,3,2,5,2,0,2,1,0,2,4.4
Shatori Walker-Kimbrough,10,2024-06-06,29.1,WAS,home,CHI,-8.0,0,29.6,3,7,.429,0,2,.000,5,5,1.000,0,2,2,1,2,0,4,1,11,6.2
Shatori Walker-Kimbrough,11,2024-06-07,29.1,WAS,home,IND,-2.0,0,13.7,1,4,.250,0,3,.000,0,0,,1,2,3,2,1,0,1,1,2,1.9
Shatori Walker-Kimbrough,12,2024-06-09,29.1,WAS,away,NYL,-5.0,0,20.6,2,7,.286,1,3,.333,0,0,,0,1,1,0,1,0,0,0,5,2.2
Shatori Walker-Kimbrough,13,2024-06-11,29.1,WAS,away,ATL,19.0,0,21.5,2,5,.400,2,5,.400,2,3,.667,0,1,1,2,0,0,0,2,8,5.8
Shatori Walker-Kimbrough,14,2024-06-14,29.1,WAS,home,CHI,2.0,0,20.9,1,3,.333,1,2,.500,0,0,,0,3,3,2,0,1,1,3,3,2.1
Shatori Walker-Kimbrough,15,2024-06-19,29.1,WAS,away,IND,-7.0,0,17.6,1,6,.167,0,2,.000,1,2,.500,1,3,4,1,0,1,0,0,3,1.8
Shatori Walker-Kimbrough,16,2024-06-22,29.1,WAS,home,DAL,28.0,0,22.2,3,7,.429,1,3,.333,2,3,.667,0,3,3,3,1,0,3,2,9,5.1
Shatori Walker-Kimbrough,17,2024-06-23,29.1,WAS,home,DAL,8.0,0,22.4,3,7,.429,1,3,.333,1,1,1.000,0,2,2,4,2,0,2,0,8,7.7
Shatori Walker-Kimbrough,18,2024-06-27,29.1,WAS,home,CON,-3.0,0,33.4,5,14,.357,1,7,.143,5,6,.833,2,4,6,6,1,1,3,0,16,13.3
Shatori Walker-Kimbrough,19,2024-06-29,29.1,WAS,home,LVA,-11.0,0,32.6,1,5,.200,1,4,.250,0,0,,0,2,2,4,2,1,1,5,3,3.0
Shatori Walker-Kimbrough,20,2024-07-02,29.1,WAS,away,LAS,2.0,0,28.3,6,10,.600,3,5,.600,2,5,.400,1,1,2,4,2,1,1,1,17,16.3
Shatori Walker-Kimbrough,21,2024-07-04,29.1,WAS,away,LVA,-21.0,0,25.2,7,13,.538,3,5,.600,2,2,1.000,0,1,1,3,1,0,2,0,19,14.1
Shatori Walker-Kimbrough,22,2024-07-06,29.1,WAS,away,MIN,-7.0,0,32.9,5,10,.500,4,7,.571,1,2,.500,0,4,4,2,0,1,3,0,15,9.9
Shatori Walker-Kimbrough,23,2024-07-10,29.1,WAS,away,IND,5.0,0,30.3,4,11,.364,0,3,.000,2,3,.667,0,0,0,3,2,0,3,0,10,4.6
Shatori Walker-Kimbrough,24,2024-07-14,29.2,WAS,home,LVA,-12.0,0,31.0,3,9,.333,2,3,.667,1,2,.500,0,3,3,0,2,0,2,3,9,3.2
Shatori Walker-Kimbrough,25,2024-07-16,29.2,WAS,home,PHO,-9.0,1,36.8,5,9,.556,3,6,.500,2,2,1.000,0,2,2,5,1,0,1,2,15,14.0
Shatori Walker-Kimbrough,26,2024-08-15,29.2,WAS,away,MIN,-11.0,0,14.9,1,3,.333,0,1,.000,0,0,,0,0,0,1,0,0,1,0,2,0.0
Shatori Walker-Kimbrough,27,2024-08-17,29.2,WAS,home,MIN,-16.0,0,30.9,4,8,.500,1,2,.500,2,2,1.000,0,1,1,0,1,0,1,1,11,6.9
Shatori Walker-Kimbrough,28,2024-08-20,29.3,WAS,home,SEA,-6.0,1,26.6,0,3,.000,0,2,.000,0,0,,0,0,0,4,1,0,2,2,0,-1.1
Shatori Walker-Kimbrough,29,2024-08-23,29.3,WAS,home,LAS,6.0,0,15.8,1,6,.167,0,3,.000,0,0,,0,2,2,1,1,1,1,0,2,0.2
Shatori Walker-Kimbrough,30,2024-08-26,29.3,WAS,away,SEA,2.0,0,26.0,5,9,.556,1,3,.333,0,0,,0,2,2,1,0,2,1,1,11,8.0
Shatori Walker-Kimbrough,31,2024-08-28,29.3,WAS,away,CHI,4.0,0,16.4,2,5,.400,0,1,.000,0,0,,0,1,1,2,1,0,2,1,4,1.6
Shatori Walker-Kimbrough,32,2024-08-31,29.3,WAS,home,CON,-11.0,0,17.6,2,2,1.000,2,2,1.000,2,2,1.000,1,0,1,3,0,0,2,0,8,8.2
Shatori Walker-Kimbrough,33,2024-09-03,29.3,WAS,away,DAL,4.0,0,22.0,4,9,.444,0,2,.000,3,3,1.000,1,2,3,2,1,0,1,1,11,8.6
Shatori Walker-Kimbrough,34,2024-09-05,29.3,WAS,away,PHO,13.0,0,19.1,3,5,.600,1,2,.500,0,0,,1,0,1,1,1,1,1,0,7,6.8
Shatori Walker-Kimbrough,35,2024-09-08,29.3,WAS,home,MIN,-7.0,0,16.8,2,6,.333,0,1,.000,0,0,,1,0,1,2,0,0,0,0,4,2.7
Shatori Walker-Kimbrough,36,2024-09-11,29.3,WAS,away,CHI,31.0,0,17.4,1,4,.250,0,1,.000,2,2,1.000,0,2,2,0,2,0,3,1,4,0.8
Shatori Walker-Kimbrough,37,2024-09-13,29.3,WAS,away,ATL,3.0,0,15.3,3,4,.750,0,0,,1,2,.500,0,1,1,2,1,2,1,1,7,7.7
Shatori Walker-Kimbrough,38,2024-09-15,29.3,WAS,home,ATL,-3.0,0,26.1,4,6,.667,0,2,.000,5,5,1.000,0,2,2,1,1,0,0,1,13,12.3
Shatori Walker-Kimbrough,39,2024-09-17,29.3,WAS,home,NYL,-16.0,0,21.6,1,4,.250,0,0,,1,2,.500,0,0,0,1,1,0,2,0,3,-0.1
Shatori Walker-Kimbrough,40,2024-09-19,29.3,WAS,home,IND,1.0,0,22.9,5,10,.500,2,5,.400,0,0,,1,0,1,3,1,0,4,1,12,6.4
Kristy Wallace,1,2024-05-14,28.4,IND,away,CON,-21.0,0,17.2,2,3,.667,1,2,.500,0,2,.000,0,4,4,1,1,0,1,0,5,4.8
Kristy Wallace,2,2024-05-16,28.4,IND,home,NYL,-36.0,0,8.2,1,1,1.000,0,0,,2,2,1.000,0,1,1,1,0,0,0,0,4,4.7
Kristy Wallace,3,2024-05-18,28.4,IND,away,NYL,-11.0,0,14.7,1,5,.200,1,3,.333,0,0,,1,2,3,3,2,0,0,1,3,4.9
Kristy Wallace,4,2024-05-20,28.4,IND,home,CON,-4.0,0,24.8,4,7,.571,0,3,.000,0,0,,1,1,2,3,1,0,0,2,8,8.0
Kristy Wallace,5,2024-05-22,28.4,IND,away,SEA,-2.0,1,24.1,2,5,.400,1,2,.500,0,0,,1,3,4,3,1,0,1,1,5,5.6
Kristy Wallace,6,2024-05-24,28.4,IND,away,LAS,5.0,1,31.4,3,7,.429,1,4,.250,0,0,,0,3,3,5,1,0,2,2,7,5.9
Kristy Wallace,7,2024-05-28,28.4,IND,home,LAS,-6.0,1,27.7,2,9,.222,1,6,.167,0,0,,1,2,3,3,4,1,0,3,5,6.4
Kristy Wallace,8,2024-05-30,28.4,IND,home,SEA,-15.0,1,13.6,1,4,.250,0,1,.000,0,0,,0,1,1,0,0,1,0,1,2,0.2
Kristy Wallace,9,2024-06-01,28.4,IND,home,CHI,1.0,1,23.0,4,8,.500,0,2,.000,2,2,1.000,1,2,3,2,1,0,2,2,10,6.9
Kristy Wallace,10,2024-06-02,28.4,IND,away,NYL,-36.0,1,19.8,2,7,.286,1,3,.333,1,2,.500,1,1,2,1,1,0,0,2,6,3.4
Kristy Wallace,11,2024-06-07,28.4,IND,away,WAS,2.0,1,32.9,3,7,.429,3,7,.429,0,0,,0,2,2,2,0,1,1,2,9,6.2
Kristy Wallace,12,2024-06-10,28.4,IND,away,CON,-17.0,1,17.3,2,4,.500,1,2,.500,0,0,,0,0,0,1,0,0,2,1,5,1.3
Kristy Wallace,13,2024-06-13,28.4,IND,home,ATL,7.0,1,23.7,2,7,.286,2,4,.500,0,0,,1,2,3,2,1,2,1,2,6,5.2
Kristy Wallace,14,2024-06-16,28.5,IND,home,CHI,8.0,1,18.9,0,3,.000,0,2,.000,0,0,,0,2,2,5,0,0,0,0,0,2.0
Kristy Wallace,15,2024-06-19,28.5,IND,home,WAS,7.0,1,18.2,1,5,.200,0,4,.000,2,4,.500,0,1,1,3,1,1,1,3,4,2.0
Kristy Wallace,16,2024-06-21,28.5,IND,away,ATL,12.0,1,15.7,3,4,.750,1,2,.500,0,0,,0,0,0,2,0,0,0,2,7,6.0
Kristy Wallace,17,2024-06-23,28.5,IND,away,CHI,-1.0,1,24.8,4,7,.571,1,2,.500,0,0,,0,2,2,2,1,0,2,3,9,5.5
Kristy Wallace,18,2024-06-27,28.5,IND,away,SEA,-12.0,1,17.8,0,3,.000,0,1,.000,0,0,,2,0,2,2,0,0,0,0,0,0.7
Kristy Wallace,19,2024-06-30,28.5,IND,away,PHO,6.0,1,17.9,2,5,.400,0,1,.000,3,4,.750,0,3,3,0,0,0,0,1,7,4.4
Kristy Wallace,20,2024-07-02,28.5,IND,away,LVA,-19.0,0,12.4,1,4,.250,0,2,.000,0,0,,0,1,1,2,1,0,0,0,2,2.3
Kristy Wallace,21,2024-07-06,28.5,IND,home,NYL,5.0,0,5.6,0,1,.000,0,0,,0,0,,1,1,2,1,0,0,0,0,0,1.0
Kristy Wallace,22,2024-07-10,28.5,IND,home,WAS,-5.0,0,3.9,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,2,0,2,-1.0
Kristy Wallace,23,2024-08-18,28.6,IND,home,SEA,17.0,0,1.3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Kristy Wallace,24,2024-08-30,28.7,IND,away,CHI,19.0,0,3.9,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0
Kristy Wallace,25,2024-09-11,28.7,IND,home,LVA,-11.0,0,3.2,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,1,0,0,-0.7
Kristy Wallace,26,2024-09-19,28.7,IND,away,WAS,-1.0,0,25.1,6,8,.750,3,4,.750,2,2,1.000,1,3,4,1,0,0,1,1,17,14.7
Erica Wheeler,1,2024-05-14,33.0,IND,away,CON,-21.0,1,19.0,3,3,1.000,1,1,1.000,1,1,1.000,0,1,1,2,1,0,2,1,8,7.4
Erica Wheeler,2,2024-05-16,33.0,IND,home,NYL,-36.0,1,24.5,2,6,.333,0,2,.000,0,0,,0,2,2,4,0,0,2,1,4,1.6
Erica Wheeler,3,2024-05-18,33.0,IND,away,NYL,-11.0,0,13.3,0,3,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-2.4
Erica Wheeler,4,2024-05-20,33.0,IND,home,CON,-4.0,0,20.7,3,9,.333,0,2,.000,0,0,,1,4,5,4,1,1,3,3,6,3.1
Erica Wheeler,5,2024-05-22,33.1,IND,away,SEA,-2.0,0,15.3,1,1,1.000,0,0,,0,0,,1,3,4,2,0,0,0,1,2,4.3
Erica Wheeler,6,2024-05-24,33.1,IND,away,LAS,5.0,0,12.4,0,1,.000,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,0.2
Erica Wheeler,7,2024-05-25,33.1,IND,away,LVA,-19.0,0,13.2,2,7,.286,1,3,.333,0,0,,0,2,2,2,1,0,0,0,5,3.9
Erica Wheeler,8,2024-05-28,33.1,IND,home,LAS,-6.0,0,17.1,1,3,.333,0,1,.000,0,0,,0,0,0,2,2,0,0,2,2,2.9
Erica Wheeler,9,2024-06-01,33.1,IND,home,CHI,1.0,0,19.8,0,2,.000,0,1,.000,0,0,,0,0,0,2,0,0,0,2,0,-0.8
Erica Wheeler,10,2024-06-02,33.1,IND,away,NYL,-36.0,0,18.0,3,8,.375,1,5,.200,0,0,,2,2,4,2,0,0,3,2,7,2.2
Erica Wheeler,11,2024-06-07,33.1,IND,away,WAS,2.0,0,13.1,2,4,.500,0,1,.000,0,0,,0,1,1,5,0,0,1,3,4,3.6
Erica Wheeler,12,2024-06-10,33.1,IND,away,CON,-17.0,0,23.5,4,9,.444,1,3,.333,0,0,,1,2,3,4,1,0,1,1,9,8.0
Erica Wheeler,13,2024-06-13,33.1,IND,home,ATL,7.0,0,20.1,2,4,.500,0,1,.000,0,0,,1,2,3,3,0,0,3,1,4,2.0
Erica Wheeler,14,2024-06-16,33.1,IND,home,CHI,8.0,0,11.4,1,4,.250,0,0,,0,0,,0,0,0,0,0,0,2,2,2,-3.2
Erica Wheeler,15,2024-06-19,33.1,IND,home,WAS,7.0,0,18.7,4,9,.444,1,2,.500,0,0,,0,3,3,4,0,0,0,1,9,7.6
Erica Wheeler,16,2024-06-21,33.1,IND,away,ATL,12.0,0,24.1,2,7,.286,0,1,.000,0,0,,0,2,2,5,2,0,1,2,4,4.2
Erica Wheeler,17,2024-06-23,33.1,IND,away,CHI,-1.0,0,15.2,1,3,.333,0,1,.000,2,2,1.000,0,2,2,2,1,0,0,3,4,4.1
Erica Wheeler,18,2024-06-27,33.2,IND,away,SEA,-12.0,0,21.2,5,8,.625,3,4,.750,2,2,1.000,0,1,1,3,2,0,3,0,15,12.8
Erica Wheeler,19,2024-06-30,33.2,IND,away,PHO,6.0,0,19.5,2,4,.500,0,1,.000,2,2,1.000,0,1,1,1,2,0,1,2,6,5.2
Erica Wheeler,20,2024-07-02,33.2,IND,away,LVA,-19.0,0,6.8,1,3,.333,0,1,.000,0,0,,0,0,0,1,1,0,1,2,2,0.2
