Player,Year,Rk,Date,Age,Tm,home_away,Opp,win_margin,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
Danielle Robinson,2023,2,2023-06-18,34.1,ATL,away,IND,6.0,0,14.7,3,5,.600,0,0,,1,2,.500,0,2,2,2,0,0,2,3,7,3.1
Danielle Robinson,2023,3,2023-06-20,34.1,ATL,away,DAL,-12.0,0,16.2,2,4,.500,1,2,.500,1,1,1.000,0,0,0,1,0,0,2,6,6,0.3
Danielle Robinson,2023,4,2023-06-23,34.1,ATL,home,NYL,-30.0,0,15.9,3,6,.500,0,1,.000,0,1,.000,1,3,4,2,1,0,2,1,6,4.2
Danielle Robinson,2023,5,2023-06-28,34.1,ATL,away,WAS,-23.0,1,17.9,2,6,.333,2,2,1.000,0,0,,0,0,0,6,1,0,2,4,6,4.2
Danielle Robinson,2023,6,2023-06-30,34.1,ATL,home,WAS,5.0,1,17.0,1,2,.500,0,0,,0,0,,0,2,2,2,1,0,1,4,2,1.4
Danielle Robinson,2023,7,2023-07-02,34.1,ATL,home,LAS,28.0,1,20.7,2,6,.333,0,2,.000,0,0,,0,5,5,5,2,1,0,1,4,7.9
Danielle Robinson,2023,8,2023-07-05,34.2,ATL,away,LAS,11.0,1,23.4,3,6,.500,0,1,.000,1,2,.500,0,4,4,6,0,0,1,1,7,7.6
Danielle Robinson,2023,9,2023-07-07,34.2,ATL,away,CHI,14.0,1,32.8,6,8,.750,1,2,.500,1,2,.500,2,7,9,6,3,0,2,1,14,18.7
Danielle Robinson,2023,10,2023-07-09,34.2,ATL,away,CHI,11.0,1,27.6,5,8,.625,1,1,1.000,0,0,,0,1,1,6,0,1,0,3,11,11.4
Danielle Robinson,2023,11,2023-07-12,34.2,ATL,home,SEA,10.0,1,18.4,2,3,.667,0,0,,0,0,,0,2,2,5,1,0,3,3,4,3.6
Danielle Robinson,2023,12,2023-07-18,34.2,ATL,home,MIN,9.0,1,27.9,2,4,.500,0,0,,2,2,1.000,1,2,3,2,0,1,1,0,6,6.4
Danielle Robinson,2023,13,2023-07-20,34.2,ATL,away,CON,-11.0,1,19.9,1,4,.250,0,0,,0,0,,0,0,0,1,0,0,2,4,2,-3.3
Danielle Robinson,2023,14,2023-07-22,34.2,ATL,home,CON,-8.0,1,12.6,0,3,.000,0,0,,0,0,,0,2,2,0,0,0,3,1,0,-4.9
Danielle Robinson,2023,15,2023-07-25,34.2,ATL,home,PHO,13.0,1,22.4,1,2,.500,0,0,,1,1,1.000,0,1,1,4,0,0,0,2,3,4.3
Danielle Robinson,2023,16,2023-07-27,34.2,ATL,away,NYL,-11.0,1,13.8,2,4,.500,1,1,1.000,0,0,,0,2,2,1,0,0,1,2,5,2.5
Danielle Robinson,2023,17,2023-07-30,34.2,ATL,home,WAS,7.0,1,8.4,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,2,3,0,-2.5
Danielle Robinson,2023,18,2023-08-01,34.2,ATL,away,LVA,-21.0,1,18.1,3,6,.500,1,4,.250,0,1,.000,1,0,1,3,1,0,1,1,7,6.0
Danielle Robinson,2023,19,2023-08-03,34.2,ATL,away,PHO,-20.0,1,16.6,1,3,.333,0,0,,0,0,,0,0,0,1,1,0,3,0,2,-1.0
Danielle Robinson,2023,20,2023-08-06,34.2,ATL,home,IND,9.0,0,24.7,3,6,.500,0,2,.000,3,3,1.000,0,3,3,3,0,0,1,0,9,8.0
Danielle Robinson,2023,21,2023-08-10,34.3,ATL,away,SEA,-1.0,1,20.6,1,6,.167,0,0,,1,1,1.000,0,1,1,1,1,0,1,2,3,-0.6
Danielle Robinson,2023,22,2023-08-12,34.3,ATL,away,LAS,-11.0,1,28.5,4,9,.444,0,3,.000,1,2,.500,0,3,3,5,1,0,3,3,9,5.1
Danielle Robinson,2023,23,2023-08-13,34.3,ATL,away,LVA,-21.0,1,18.1,0,1,.000,0,0,,0,0,,0,3,3,3,0,0,0,1,0,1.9
Danielle Robinson,2023,24,2023-08-18,34.3,ATL,home,CHI,11.0,1,34.2,2,6,.333,1,2,.500,5,6,.833,0,4,4,7,1,0,1,2,10,11.5
Danielle Robinson,2023,25,2023-08-22,34.3,ATL,home,LVA,-12.0,1,29.0,3,7,.429,0,1,.000,11,12,.917,0,2,2,5,1,0,2,2,17,15.2
Danielle Robinson,2023,26,2023-08-25,34.3,ATL,home,LAS,-5.0,1,39.0,5,9,.556,0,3,.000,2,2,1.000,0,2,2,4,1,0,0,2,12,11.3
Danielle Robinson,2023,27,2023-08-27,34.3,ATL,away,IND,-3.0,1,22.7,0,0,,0,0,,1,2,.500,0,2,2,3,1,0,3,2,1,0.5
Danielle Robinson,2023,28,2023-08-29,34.3,ATL,home,PHO,18.0,1,18.1,3,4,.750,1,1,1.000,0,0,,1,1,2,5,3,0,1,0,7,11.9
Danielle Robinson,2023,29,2023-09-01,34.3,ATL,away,MIN,-6.0,1,26.2,2,6,.333,0,0,,0,0,,0,2,2,4,1,0,2,1,4,2.6
Danielle Robinson,2023,30,2023-09-06,34.3,ATL,home,SEA,11.0,1,27.6,4,5,.800,0,0,,1,2,.500,1,2,3,4,0,0,0,3,9,9.6
Danielle Robinson,2023,31,2023-09-08,34.3,ATL,away,WAS,5.0,1,28.9,1,5,.200,0,2,.000,4,6,.667,1,2,3,3,1,0,1,3,6,4.3
Danielle Robinson,2023,32,2023-09-10,34.3,ATL,home,DAL,-17.0,1,20.9,3,7,.429,0,1,.000,0,0,,0,0,0,0,1,0,0,2,6,2.5
Cayla George,2023,1,2023-05-20,34.1,LVA,away,SEA,41.0,0,4.6,2,2,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,0,0,5,5.0
Cayla George,2023,2,2023-05-27,34.1,LVA,home,LAS,28.0,0,12.2,2,7,.286,0,4,.000,0,0,,1,0,1,1,1,0,2,1,4,-0.1
Cayla George,2023,3,2023-05-28,34.1,LVA,home,MIN,21.0,0,2.4,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,1.9
Cayla George,2023,4,2023-06-08,34.1,LVA,away,CON,-17.0,0,6.0,2,6,.333,2,4,.500,0,0,,0,2,2,1,1,0,1,2,6,3.1
Cayla George,2023,5,2023-06-11,34.1,LVA,home,CHI,13.0,0,6.8,0,3,.000,0,2,.000,0,0,,1,1,2,0,0,1,2,1,0,-2.8
Cayla George,2023,6,2023-06-15,34.1,LVA,home,SEA,33.0,0,10.0,1,2,.500,0,1,.000,0,0,,0,1,1,1,0,2,1,3,2,1.2
Cayla George,2023,7,2023-06-18,34.1,LVA,home,MIN,31.0,0,9.8,0,3,.000,0,2,.000,0,0,,0,2,2,0,0,0,1,2,0,-3.3
Cayla George,2023,8,2023-06-21,34.1,LVA,away,PHO,20.0,0,10.0,3,6,.500,0,1,.000,0,0,,0,2,2,0,0,0,1,0,6,2.6
Cayla George,2023,9,2023-06-24,34.1,LVA,home,IND,13.0,0,0.7,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0
Cayla George,2023,10,2023-06-29,34.2,LVA,home,NYL,17.0,0,4.6,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.9
Cayla George,2023,11,2023-07-01,34.2,LVA,home,CON,18.0,0,5.1,1,6,.167,0,3,.000,0,0,,3,0,3,0,0,0,1,0,2,-0.7
Cayla George,2023,12,2023-07-09,34.2,LVA,away,MIN,24.0,0,15.1,0,3,.000,0,3,.000,0,0,,0,4,4,1,0,1,2,2,0,-2.3
Cayla George,2023,13,2023-07-11,34.2,LVA,home,PHO,26.0,0,15.7,1,5,.200,1,4,.250,0,0,,1,4,5,0,0,0,0,0,3,1.8
Cayla George,2023,14,2023-07-12,34.2,LVA,away,LAS,19.0,0,6.6,1,3,.333,0,1,.000,0,0,,1,0,1,1,0,0,4,2,2,-3.1
Cayla George,2023,15,2023-07-20,34.2,LVA,away,SEA,16.0,0,2.2,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,2,0,-1.1
Cayla George,2023,16,2023-07-22,34.2,LVA,away,MIN,17.0,0,10.0,1,3,.333,0,1,.000,0,0,,1,2,3,2,1,0,1,1,2,2.6
Cayla George,2023,17,2023-07-30,34.2,LVA,home,DAL,13.0,0,5.8,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-1.5
Cayla George,2023,18,2023-08-01,34.3,LVA,home,ATL,21.0,0,9.3,0,1,.000,0,1,.000,0,0,,1,2,3,0,0,0,2,4,0,-3.0
Cayla George,2023,19,2023-08-06,34.3,LVA,away,NYL,-38.0,0,10.0,0,2,.000,0,2,.000,0,0,,0,1,1,0,3,0,0,0,0,1.9
Cayla George,2023,20,2023-08-08,34.3,LVA,away,DAL,20.0,0,13.8,0,3,.000,0,2,.000,0,0,,1,0,1,1,0,0,1,1,0,-2.1
Cayla George,2023,21,2023-08-11,34.3,LVA,home,WAS,24.0,0,2.7,1,2,.500,1,2,.500,0,0,,0,2,2,0,0,0,1,0,3,1.6
Cayla George,2023,22,2023-08-13,34.3,LVA,home,ATL,21.0,0,20.9,4,8,.500,3,5,.600,0,1,.000,0,1,1,1,0,0,0,1,11,7.2
Cayla George,2023,23,2023-08-17,34.3,LVA,home,NYL,13.0,0,4.7,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,0,1,2,-0.1
Cayla George,2023,24,2023-08-19,34.3,LVA,home,LAS,-6.0,0,8.5,2,7,.286,2,3,.667,0,0,,2,1,3,1,0,0,1,1,6,2.9
Cayla George,2023,25,2023-08-22,34.3,LVA,away,ATL,12.0,0,9.1,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8
Cayla George,2023,26,2023-08-24,34.3,LVA,away,CHI,7.0,0,5.7,1,3,.333,1,1,1.000,0,0,,1,0,1,0,0,0,0,0,3,2.0
Cayla George,2023,27,2023-08-26,34.3,LVA,away,WAS,-16.0,0,13.3,2,5,.400,1,4,.250,0,0,,0,4,4,0,0,0,2,3,5,0.3
Cayla George,2023,28,2023-08-28,34.3,LVA,away,NYL,-9.0,0,7.0,0,1,.000,0,1,.000,0,2,.000,0,2,2,1,1,0,1,1,0,-0.6
Cayla George,2023,29,2023-08-31,34.3,LVA,home,WAS,9.0,0,7.4,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,1,1,3,-0.1
Cayla George,2023,30,2023-09-02,34.3,LVA,home,SEA,26.0,0,8.0,1,3,.333,0,2,.000,0,0,,0,1,1,0,2,0,0,2,2,1.8
Cayla George,2023,31,2023-09-08,34.4,LVA,away,PHO,21.0,0,13.0,1,3,.333,1,3,.333,0,0,,0,3,3,0,1,1,1,0,3,2.9
Cayla George,2023,32,2023-09-10,34.4,LVA,home,PHO,15.0,0,12.3,0,3,.000,0,3,.000,0,0,,1,3,4,2,0,0,0,1,0,0.5
Jennie Simms,2022,1,2022-05-06,28.0,PHO,home,LVA,-18.0,0,12.2,1,2,.500,0,1,.000,0,0,,3,1,4,1,0,0,2,0,2,2.1
Jennie Simms,2022,2,2022-06-12,28.1,PHO,away,WAS,9.0,0,8.6,2,3,.667,2,3,.667,0,0,,0,0,0,1,0,0,1,3,6,3.2
Jennie Simms,2022,3,2022-06-14,28.1,PHO,away,WAS,-18.0,0,7.6,0,0,,0,0,,0,0,,0,2,2,0,1,0,1,1,0,0.2
Jennie Simms,2022,4,2022-06-15,28.2,PHO,away,IND,13.0,0,12.2,1,3,.333,0,2,.000,0,0,,0,0,0,3,0,0,0,4,2,0.8
Jennie Simms,2022,5,2022-06-17,28.2,PHO,away,DAL,-5.0,0,1.4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4
Jennie Simms,2022,6,2022-06-21,28.2,PHO,home,MIN,-13.0,0,9.2,2,3,.667,0,1,.000,0,0,,1,2,3,0,0,0,2,0,4,2.0
Jennie Simms,2022,7,2022-06-27,28.2,PHO,home,IND,12.0,0,4.4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4
Jennie Simms,2022,8,2022-06-29,28.2,PHO,home,IND,21.0,0,4.5,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,3,2,0.1
Jennie Simms,2022,9,2022-07-02,28.2,PHO,away,CHI,-16.0,0,0.9,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0
Jennie Simms,2022,10,2022-07-04,28.2,PHO,away,LAS,-3.0,0,2.2,1,1,1.000,0,0,,0,0,,0,0,0,0,1,0,0,0,2,2.7
Jennie Simms,2022,11,2022-07-07,28.2,PHO,home,NYL,3.0,0,4.5,0,1,.000,0,0,,0,0,,0,1,1,1,1,0,0,1,0,0.9
Jennie Simms,2022,12,2022-07-12,28.2,PHO,away,MIN,-11.0,0,6.0,1,2,.500,0,1,.000,0,0,,1,0,1,0,0,0,0,0,2,1.7
Jennie Simms,2022,13,2022-07-14,28.2,PHO,home,WAS,5.0,0,7.2,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,0,0,0.6
Jennie Simms,2022,14,2022-07-17,28.2,PHO,home,ATL,-10.0,0,13.8,1,2,.500,0,1,.000,2,2,1.000,2,1,3,1,1,0,1,2,4,4.6
Jennie Simms,2022,15,2022-07-22,28.3,PHO,home,SEA,16.0,0,9.6,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,2,2,0.2
Jennie Simms,2022,16,2022-07-28,28.3,PHO,home,LAS,10.0,0,20.7,2,2,1.000,0,0,,2,4,.500,0,5,5,1,0,0,1,2,6,5.0
Jennie Simms,2022,17,2022-07-31,28.3,PHO,away,NYL,-20.0,0,11.5,0,0,,0,0,,0,0,,0,0,0,2,1,0,1,1,0,1.0
Jennie Simms,2022,18,2022-08-02,28.3,PHO,away,CON,-24.0,0,19.2,2,6,.333,0,1,.000,3,4,.750,1,3,4,0,1,0,4,2,7,1.0
Jennie Simms,2022,19,2022-08-04,28.3,PHO,away,CON,-13.0,0,19.3,2,4,.500,0,0,,0,0,,1,3,4,1,3,0,0,3,4,6.1
