team,year,home_away,opp,win_loss,team_score,opp_score,team_fg,team_fga,team_fg_pct,team_3p,team_3pa,team_3p_pct,team_ft,team_fta,team_ft_pct,team_orb,team_trb,team_ast,team_stl,team_blk,team_tov,team_pf,opponent_fg,opponent_fga,opponent_fg_pct,opponent_3p,opponent_3pa,opponent_3p_pct,opponent_ft,opponent_fta,opponent_ft_pct,opponent_orb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf,day,month
MIN,2021,@,IND,W,92,73,34,77,.442,6,26,.231,18,24,.750,14,37,22,9,3,12,16,25,69,.362,5,22,.227,18,18,1.000,9,36,15,7,3,16,17,17.0,9.0
MIN,2021,@,WAS,W,83,77,29,66,.439,5,16,.313,20,23,.870,10,38,16,10,2,12,16,29,64,.453,7,22,.318,12,14,.857,7,29,16,5,4,15,20,19.0,9.0
NYL,2021,,IND,W,90,87,31,66,.470,13,26,.500,15,18,.833,3,28,20,5,2,14,20,37,88,.420,3,18,.167,10,13,.769,19,45,14,6,3,11,21,14.0,5.0
NYL,2021,@,IND,W,73,65,26,65,.400,9,25,.360,12,15,.800,5,38,17,9,3,22,22,25,77,.325,3,21,.143,12,19,.632,9,40,15,8,4,21,24,16.0,5.0
NYL,2021,,MIN,W,86,75,30,67,.448,12,27,.444,14,16,.875,3,40,24,4,4,16,17,28,74,.378,3,23,.130,16,20,.800,8,36,18,8,4,10,18,18.0,5.0
NYL,2021,@,WAS,L,72,101,28,65,.431,11,27,.407,5,7,.714,3,28,18,6,5,16,12,35,74,.473,16,31,.516,15,17,.882,11,42,21,4,3,12,15,21.0,5.0
NYL,2021,@,CHI,W,93,85,36,73,.493,14,28,.500,7,10,.700,12,40,25,4,10,22,17,33,81,.407,6,12,.500,13,15,.867,10,35,22,8,5,12,15,23.0,5.0
NYL,2021,,DAL,W,88,81,28,60,.467,10,25,.400,22,27,.815,10,33,19,7,3,14,23,29,70,.414,7,21,.333,16,22,.727,11,34,17,9,2,12,23,24.0,5.0
NYL,2021,,ATL,L,87,90,27,69,.391,14,34,.412,19,21,.905,4,36,23,9,3,20,9,40,87,.460,6,21,.286,4,8,.500,10,45,21,11,8,17,19,29.0,5.0
NYL,2021,,LVA,L,82,94,33,81,.407,9,30,.300,7,9,.778,10,38,25,8,4,11,21,32,70,.457,4,11,.364,26,29,.897,7,38,21,4,4,11,13,3.0,6.0
NYL,2021,@,CON,L,64,85,24,55,.436,11,27,.407,5,6,.833,3,22,20,5,4,15,22,31,71,.437,7,21,.333,16,19,.842,14,38,21,8,3,11,18,5.0,6.0
NYL,2021,@,PHO,W,85,83,32,76,.421,10,32,.313,11,14,.786,7,36,18,7,3,10,22,25,65,.385,5,24,.208,28,33,.848,8,42,16,4,4,15,16,13.0,6.0
NYL,2021,@,LVA,L,78,100,29,61,.475,9,28,.321,11,17,.647,4,24,18,9,5,18,18,40,72,.556,5,13,.385,15,16,.938,7,36,26,10,1,15,16,15.0,6.0
NYL,2021,@,LVA,L,76,103,26,83,.313,10,38,.263,14,19,.737,9,36,20,6,4,11,24,34,77,.442,11,23,.478,24,30,.800,15,52,25,5,10,12,21,17.0,6.0
NYL,2021,@,LAS,W,76,73,24,57,.421,10,31,.323,18,20,.900,11,38,18,9,3,29,16,31,68,.456,6,24,.250,5,10,.500,8,27,16,17,2,18,19,20.0,6.0
NYL,2021,,CHI,L,72,92,29,68,.426,6,28,.214,8,11,.727,3,32,19,3,9,16,12,36,80,.450,7,24,.292,13,13,1.000,7,42,26,8,2,9,15,22.0,6.0
NYL,2021,,CHI,L,68,91,25,67,.373,4,25,.160,14,18,.778,9,37,13,3,3,21,19,37,74,.500,9,19,.474,8,9,.889,5,35,25,9,4,14,18,24.0,6.0
NYL,2021,@,ATL,W,101,78,32,59,.542,13,32,.406,24,28,.857,6,36,22,5,5,18,15,29,71,.408,4,17,.235,16,19,.842,7,25,14,13,2,14,21,26.0,6.0
NYL,2021,@,ATL,L,69,73,24,60,.400,9,24,.375,12,15,.800,7,36,14,4,3,15,14,27,76,.355,7,18,.389,12,16,.750,12,34,17,10,6,8,12,29.0,6.0
NYL,2021,,WAS,W,82,79,29,64,.453,8,20,.400,16,19,.842,3,39,16,5,5,11,20,32,75,.427,5,24,.208,10,16,.625,8,34,21,5,6,8,15,3.0,7.0
NYL,2021,,DAL,W,99,96,40,71,.563,15,31,.484,4,8,.500,6,29,27,8,5,15,17,38,76,.500,7,16,.438,13,15,.867,10,31,23,8,6,12,16,5.0,7.0
NYL,2021,@,IND,L,69,82,26,66,.394,6,23,.261,11,13,.846,9,38,18,3,3,20,18,33,71,.465,3,13,.231,13,13,1.000,6,32,17,8,6,8,15,9.0,7.0
NYL,2021,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
NYL,2021,,CON,L,54,71,17,56,.304,9,29,.310,11,17,.647,5,34,15,0,1,16,11,25,66,.379,11,30,.367,10,11,.909,7,42,15,11,1,10,21,11.0,7.0
NYL,2021,@,MIN,L,78,88,32,71,.451,6,20,.300,8,11,.727,7,30,16,9,2,8,20,32,66,.485,6,19,.316,18,21,.857,8,36,24,6,6,11,14,15.0,8.0
NYL,2021,,SEA,W,83,79,31,60,.517,12,25,.480,9,10,.900,5,31,19,6,4,21,13,31,71,.437,9,26,.346,8,10,.800,4,26,18,14,3,14,14,18.0,8.0
NYL,2021,,SEA,L,83,99,27,70,.386,12,30,.400,17,19,.895,5,29,19,7,5,9,18,33,68,.485,14,26,.538,19,19,1.000,9,41,24,2,6,12,14,20.0,8.0
NYL,2021,,LAS,L,83,86,26,63,.413,16,35,.457,15,18,.833,5,34,23,7,2,22,23,32,68,.471,8,23,.348,14,19,.737,5,27,22,11,6,10,23,22.0,8.0
NYL,2021,,PHO,L,79,106,28,74,.378,13,36,.361,10,12,.833,10,33,19,7,4,8,10,43,76,.566,12,25,.480,8,9,.889,7,40,26,4,4,8,12,25.0,8.0
NYL,2021,,PHO,L,64,80,25,67,.373,10,33,.303,4,4,1.000,3,35,20,4,4,17,19,27,68,.397,8,26,.308,18,22,.818,7,39,15,5,6,12,14,27.0,8.0
NYL,2021,@,MIN,L,66,74,23,71,.324,5,24,.208,15,17,.882,8,38,12,9,4,13,21,24,69,.348,5,26,.192,21,24,.875,10,43,10,5,3,14,21,31.0,8.0
NYL,2021,@,SEA,L,75,85,27,56,.482,11,23,.478,10,11,.909,3,24,14,8,3,20,27,30,63,.476,2,14,.143,23,26,.885,8,31,19,8,3,12,15,2.0,9.0
NYL,2021,@,DAL,L,76,77,30,67,.448,7,24,.292,9,11,.818,8,39,22,2,2,9,16,26,72,.361,10,27,.370,15,19,.789,10,37,18,6,3,6,13,11.0,9.0
NYL,2021,@,CON,L,69,98,26,62,.419,7,25,.280,10,11,.909,6,21,18,12,4,28,15,36,71,.507,8,18,.444,18,21,.857,13,38,23,14,4,20,18,15.0,9.0
NYL,2021,,WAS,W,91,80,33,64,.516,10,22,.455,15,18,.833,7,34,24,5,1,13,21,27,67,.403,12,33,.364,14,18,.778,6,28,25,6,4,11,20,17.0,9.0
PHO,2021,@,MIN,W,77,75,31,75,.413,4,20,.200,11,19,.579,11,42,20,6,9,11,16,29,72,.403,5,16,.313,12,14,.857,6,36,16,5,6,14,21,14.0,5.0
PHO,2021,@,CON,L,78,86,25,57,.439,8,25,.320,20,24,.833,4,27,20,6,7,15,24,28,66,.424,8,17,.471,22,27,.815,10,34,15,8,3,12,21,16.0,5.0
PHO,2021,@,WAS,W,91,70,30,66,.455,11,28,.393,20,25,.800,17,50,22,4,3,19,22,23,75,.307,5,28,.179,19,21,.905,15,34,17,10,4,11,22,18.0,5.0
PHO,2021,,CON,L,67,84,26,68,.382,5,20,.250,10,14,.714,7,24,14,4,6,6,12,34,76,.447,10,26,.385,6,8,.750,17,48,19,6,3,11,17,21.0,5.0
PHO,2021,,LVA,L,79,85,32,69,.464,5,17,.294,10,10,1.000,6,33,22,3,7,13,14,33,75,.440,4,16,.250,15,17,.882,11,36,19,8,3,9,9,26.0,5.0
PHO,2021,@,DAL,W,89,85,31,62,.500,8,22,.364,19,26,.731,11,44,22,0,7,10,20,29,78,.372,9,23,.391,18,22,.818,10,30,14,7,1,4,21,29.0,5.0
PHO,2021,@,CHI,W,84,83,31,59,.525,8,20,.400,14,20,.700,5,35,22,6,9,19,22,30,79,.380,4,14,.286,19,20,.950,12,28,18,10,2,10,18,1.0,6.0
PHO,2021,,CHI,W,77,74,30,70,.429,5,14,.357,12,17,.706,7,38,19,4,8,17,16,27,78,.346,8,31,.258,12,14,.857,9,39,22,11,4,8,23,3.0,6.0
PHO,2021,,DAL,L,81,85,29,70,.414,5,25,.200,18,23,.783,11,36,20,3,7,7,10,32,75,.427,10,26,.385,11,13,.846,12,41,20,5,4,9,22,8.0,6.0
PHO,2021,,DAL,L,59,77,22,63,.349,3,20,.150,12,16,.750,6,29,16,4,7,13,14,30,72,.417,6,22,.273,11,12,.917,12,40,16,6,4,13,16,11.0,6.0
PHO,2021,,NYL,L,83,85,25,65,.385,5,24,.208,28,33,.848,8,42,16,4,4,15,16,32,76,.421,10,32,.313,11,14,.786,7,36,18,7,3,10,22,13.0,6.0
PHO,2021,@,LAS,L,80,85,26,63,.413,7,21,.333,21,28,.750,9,38,18,1,1,10,15,36,80,.450,9,28,.321,4,6,.667,14,35,17,3,6,5,23,16.0,6.0
PHO,2021,@,LAS,W,80,66,25,55,.455,5,16,.313,25,31,.806,4,33,13,8,3,12,19,23,60,.383,4,14,.286,16,22,.727,5,28,10,8,2,12,25,18.0,6.0
PHO,2021,,LAS,W,88,79,28,62,.452,9,21,.429,23,26,.885,8,44,13,3,4,18,18,31,74,.419,6,20,.300,11,15,.733,5,31,14,7,3,9,24,27.0,6.0
PHO,2021,,MIN,L,76,82,29,68,.426,6,22,.273,12,15,.800,5,22,17,6,5,9,12,34,67,.507,6,13,.462,8,9,.889,12,39,21,4,4,16,18,30.0,6.0
PHO,2021,,MIN,L,68,99,21,64,.328,10,26,.385,16,17,.941,2,26,16,5,3,11,17,38,69,.551,9,24,.375,14,14,1.000,3,41,26,6,4,10,18,3.0,7.0
PHO,2021,@,LVA,W,99,90,32,74,.432,10,27,.370,25,29,.862,10,45,21,4,6,11,21,36,82,.439,3,13,.231,15,24,.625,9,43,22,7,3,6,21,7.0,7.0
PHO,2021,,SEA,W,85,77,33,70,.471,4,18,.222,15,17,.882,9,39,21,7,6,11,12,29,76,.382,8,26,.308,11,12,.917,9,36,18,7,1,8,17,9.0,7.0
PHO,2021,@,SEA,L,75,82,27,67,.403,9,23,.391,12,16,.750,8,32,21,6,2,14,21,30,62,.484,10,27,.370,12,16,.750,6,34,17,5,1,11,16,11.0,7.0
PHO,2021,,ATL,W,92,81,35,70,.500,10,25,.400,12,17,.706,11,45,27,3,10,17,12,37,90,.411,3,17,.176,4,7,.571,15,40,18,8,4,9,23,15.0,8.0
PHO,2021,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
PHO,2021,,IND,W,84,80,28,67,.418,6,20,.300,22,24,.917,8,35,20,4,7,13,18,30,66,.455,10,22,.455,10,17,.588,11,38,16,8,3,13,20,17.0,8.0
PHO,2021,,WAS,W,77,64,32,62,.516,4,14,.286,9,13,.692,10,44,19,2,4,18,22,21,75,.280,6,26,.231,16,24,.667,14,34,9,8,5,10,17,19.0,8.0
PHO,2021,@,ATL,W,84,69,30,57,.526,9,19,.474,15,22,.682,10,47,22,4,5,22,14,29,72,.403,5,21,.238,6,8,.750,6,24,11,13,5,9,19,21.0,8.0
PHO,2021,@,NYL,W,106,79,43,76,.566,12,25,.480,8,9,.889,7,40,26,4,4,8,12,28,74,.378,13,36,.361,10,12,.833,10,33,19,7,4,8,10,25.0,8.0
PHO,2021,@,NYL,W,80,64,27,68,.397,8,26,.308,18,22,.818,7,39,15,5,6,12,14,25,67,.373,10,33,.303,4,4,1.000,3,35,20,4,4,17,19,27.0,8.0
PHO,2021,,CHI,W,103,83,39,75,.520,14,27,.519,11,12,.917,9,35,26,8,5,8,11,32,71,.451,6,20,.300,13,15,.867,11,32,13,2,4,11,16,31.0,8.0
PHO,2021,@,IND,W,87,65,30,66,.455,9,27,.333,18,24,.750,8,36,18,10,3,11,19,24,66,.364,3,17,.176,14,18,.778,11,39,9,8,6,15,20,4.0,9.0
PHO,2021,@,IND,W,86,81,34,65,.523,8,16,.500,10,14,.714,9,30,24,2,6,8,17,31,72,.431,7,22,.318,12,13,.923,10,31,20,4,3,6,15,6.0,9.0
PHO,2021,@,ATL,W,76,75,26,60,.433,8,18,.444,16,18,.889,4,32,16,7,3,16,14,33,70,.471,3,13,.231,6,10,.600,4,31,19,12,3,8,14,8.0,9.0
PHO,2021,,CON,L,67,76,27,56,.482,5,17,.294,8,9,.889,4,31,20,5,6,15,21,24,64,.375,10,23,.435,18,19,.947,9,31,14,2,1,9,12,11.0,9.0
PHO,2021,@,SEA,L,85,94,30,64,.469,7,24,.292,18,20,.900,13,32,20,7,3,10,13,35,65,.538,11,22,.500,13,14,.929,6,26,27,7,1,11,15,17.0,9.0
PHO,2021,,LVA,L,83,84,31,69,.449,14,30,.467,7,10,.700,7,33,23,7,1,10,13,32,69,.464,6,17,.353,14,15,.933,6,33,12,6,4,8,9,19.0,9.0
SEA,2021,,LVA,W,97,83,37,73,.507,12,27,.444,11,15,.733,6,44,23,4,6,11,11,35,80,.438,3,12,.250,10,12,.833,6,33,22,4,4,6,13,15.0,5.0
SEA,2021,,LVA,L,80,96,32,76,.421,7,25,.280,9,12,.750,8,34,17,8,4,9,13,37,69,.536,6,15,.400,16,18,.889,7,39,24,7,7,11,14,18.0,5.0
SEA,2021,@,MIN,W,90,78,31,63,.492,12,25,.480,16,20,.800,5,35,23,12,6,17,17,30,68,.441,5,17,.294,13,21,.619,6,31,22,6,1,17,16,20.0,5.0
SEA,2021,@,DAL,W,100,97,35,80,.438,7,25,.280,23,27,.852,11,39,26,9,8,9,15,37,82,.451,10,31,.323,13,16,.813,13,46,21,5,4,16,24,22.0,5.0
SEA,2021,,CON,W,90,87,29,72,.403,13,28,.464,19,25,.760,9,38,21,11,2,12,17,33,70,.471,8,19,.421,13,17,.765,5,37,18,7,11,16,24,25.0,5.0
SEA,2021,,MIN,W,82,72,35,72,.486,4,17,.235,8,8,1.000,8,35,20,8,7,12,17,25,67,.373,6,25,.240,16,18,.889,7,32,20,5,2,12,12,28.0,5.0
SEA,2021,,IND,W,88,73,28,66,.424,11,22,.500,21,24,.875,8,37,22,5,4,11,17,29,74,.392,4,17,.235,11,14,.786,8,35,21,7,4,9,19,1.0,6.0
SEA,2021,,DAL,W,105,102,36,72,.500,10,26,.385,23,29,.793,5,40,31,8,7,16,16,43,96,.448,11,28,.393,5,12,.417,14,44,25,9,4,13,24,4.0,6.0
SEA,2021,,DAL,L,67,68,21,61,.344,8,24,.333,17,23,.739,4,34,16,8,5,11,12,25,70,.357,5,22,.227,13,13,1.000,9,42,13,5,3,13,18,6.0,6.0
SEA,2021,@,ATL,W,95,71,35,64,.547,12,22,.545,13,16,.813,3,32,27,7,9,12,16,29,82,.354,3,26,.115,10,13,.769,16,42,18,9,2,12,18,9.0,6.0
SEA,2021,@,ATL,W,86,75,31,61,.508,10,21,.476,14,16,.875,5,41,22,1,0,12,20,26,72,.361,4,18,.222,19,22,.864,8,33,14,4,2,5,15,11.0,6.0
SEA,2021,@,CON,W,89,66,35,72,.486,10,22,.455,9,10,.900,6,28,26,9,3,8,14,27,60,.450,6,15,.400,6,8,.750,5,31,16,4,2,17,14,13.0,6.0
SEA,2021,@,IND,W,87,70,34,69,.493,8,22,.364,11,13,.846,5,38,27,5,1,10,16,27,64,.422,3,17,.176,13,24,.542,5,32,18,5,7,9,16,15.0,6.0
SEA,2021,@,IND,W,79,69,31,72,.431,6,20,.300,11,15,.733,9,40,22,9,2,14,19,26,62,.419,2,14,.143,15,17,.882,3,32,16,6,5,15,16,17.0,6.0
SEA,2021,,WAS,L,83,87,32,71,.451,8,19,.421,11,12,.917,9,36,21,4,6,7,12,34,77,.442,16,38,.421,3,5,.600,12,39,25,2,2,7,13,22.0,6.0
SEA,2021,@,LVA,L,92,95,38,82,.463,8,26,.308,8,9,.889,8,43,21,7,4,16,21,35,80,.438,6,11,.545,19,23,.826,7,35,18,8,3,12,16,27.0,6.0
SEA,2021,,ATL,W,91,88,30,62,.484,14,22,.636,17,22,.773,6,33,23,6,4,15,11,37,78,.474,8,20,.400,6,8,.750,7,31,26,11,3,9,17,2.0,7.0
SEA,2021,@,LAS,W,84,74,30,64,.469,8,20,.400,16,17,.941,7,33,19,7,4,11,16,25,65,.385,7,18,.389,17,17,1.000,7,30,18,5,5,12,18,4.0,7.0
SEA,2021,,LAS,W,71,62,23,61,.377,5,20,.250,20,21,.952,14,37,11,11,4,19,19,21,59,.356,4,19,.211,16,20,.800,7,28,8,11,5,17,19,7.0,7.0
SEA,2021,@,PHO,L,77,85,29,76,.382,8,26,.308,11,12,.917,9,36,18,7,1,8,17,33,70,.471,4,18,.222,15,17,.882,9,39,21,7,6,11,12,9.0,7.0
SEA,2021,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
SEA,2021,,PHO,W,82,75,30,62,.484,10,27,.370,12,16,.750,6,34,17,5,1,11,16,27,67,.403,9,23,.391,12,16,.750,8,32,21,6,2,14,21,11.0,7.0
SEA,2021,@,CHI,L,85,87,29,84,.345,6,18,.333,21,28,.750,13,47,22,9,5,8,17,33,77,.429,9,24,.375,12,17,.706,10,44,28,3,4,18,22,15.0,8.0
SEA,2021,@,NYL,L,79,83,31,71,.437,9,26,.346,8,10,.800,4,26,18,14,3,14,14,31,60,.517,12,25,.480,9,10,.900,5,31,19,6,4,21,13,18.0,8.0
SEA,2021,@,NYL,W,99,83,33,68,.485,14,26,.538,19,19,1.000,9,41,24,2,6,12,14,27,70,.386,12,30,.400,17,19,.895,5,29,19,7,5,9,18,20.0,8.0
SEA,2021,@,WAS,W,85,78,33,74,.446,6,24,.250,13,16,.813,7,42,20,13,11,12,13,28,76,.368,7,22,.318,15,16,.938,9,41,22,7,1,14,16,22.0,8.0
SEA,2021,@,MIN,L,70,76,28,74,.378,8,24,.333,6,7,.857,10,41,20,7,6,14,18,28,66,.424,5,14,.357,15,16,.938,4,37,18,8,5,12,13,24.0,8.0
SEA,2021,,CHI,L,69,73,25,68,.368,3,17,.176,16,17,.941,8,34,17,9,4,17,15,29,69,.420,7,23,.304,8,12,.667,9,39,24,9,1,18,18,27.0,8.0
SEA,2021,,CHI,L,75,107,29,64,.453,5,17,.294,12,14,.857,3,22,22,3,2,12,9,41,73,.562,15,22,.682,10,11,.909,10,36,26,8,3,9,13,29.0,8.0
SEA,2021,,NYL,W,85,75,30,63,.476,2,14,.143,23,26,.885,8,31,19,8,3,12,15,27,56,.482,11,23,.478,10,11,.909,3,24,14,8,3,20,27,2.0,9.0
SEA,2021,,WAS,W,105,71,39,66,.591,14,23,.609,13,16,.813,6,35,28,11,2,14,19,24,61,.393,9,33,.273,14,17,.824,3,24,14,6,0,17,18,7.0,9.0
SEA,2021,@,LAS,L,53,81,18,56,.321,6,27,.222,11,13,.846,5,28,11,7,4,17,16,30,62,.484,6,13,.462,15,16,.938,8,37,13,6,3,12,18,12.0,9.0
SEA,2021,,PHO,W,94,85,35,65,.538,11,22,.500,13,14,.929,6,26,27,7,1,11,15,30,64,.469,7,24,.292,18,20,.900,13,32,20,7,3,10,13,17.0,9.0
WAS,2021,,CHI,L,56,70,18,72,.250,4,30,.133,16,19,.842,14,44,10,10,4,14,20,22,60,.367,8,17,.471,18,21,.857,3,36,21,7,3,14,20,15.0,5.0
WAS,2021,,PHO,L,70,91,23,75,.307,5,28,.179,19,21,.905,15,34,17,10,4,11,22,30,66,.455,11,28,.393,20,25,.800,17,50,22,4,3,19,22,18.0,5.0
WAS,2021,,NYL,W,101,72,35,74,.473,16,31,.516,15,17,.882,11,42,21,4,3,12,15,28,65,.431,11,27,.407,5,7,.714,3,28,18,6,5,16,12,21.0,5.0
WAS,2021,@,IND,L,77,89,27,70,.386,9,27,.333,14,17,.824,9,32,15,6,3,11,21,33,64,.516,7,15,.467,16,23,.696,7,37,26,6,4,14,13,23.0,5.0
WAS,2021,@,IND,W,85,69,34,68,.500,12,28,.429,5,6,.833,5,26,25,0,2,10,14,28,64,.438,5,14,.357,8,10,.800,7,33,21,5,2,13,10,25.0,5.0
WAS,2021,@,CON,L,81,86,28,71,.394,9,30,.300,16,18,.889,9,33,14,7,4,10,23,29,58,.500,11,25,.440,17,26,.654,6,32,17,7,4,14,24,28.0,5.0
WAS,2021,,LVA,L,93,96,34,77,.442,11,30,.367,14,19,.737,6,35,26,8,1,12,23,33,76,.434,6,16,.375,24,27,.889,8,44,20,9,1,12,18,5.0,6.0
WAS,2021,,MIN,W,85,81,29,68,.426,6,20,.300,21,22,.955,4,29,20,13,6,12,19,26,64,.406,6,22,.273,23,25,.920,5,36,19,8,4,21,25,8.0,6.0
WAS,2021,,LAS,W,89,71,30,71,.423,11,26,.423,18,22,.818,12,43,18,4,5,12,25,22,67,.328,8,23,.348,19,28,.679,9,31,13,6,4,11,19,10.0,6.0
WAS,2021,@,ATL,L,78,101,23,61,.377,11,27,.407,21,26,.808,12,33,15,8,4,17,19,36,71,.507,13,29,.448,16,21,.762,10,33,20,10,2,13,22,13.0,6.0
WAS,2021,,ATL,W,96,93,33,67,.493,13,31,.419,17,20,.850,5,31,22,7,1,15,17,34,70,.486,8,21,.381,17,21,.810,8,37,23,14,6,13,17,17.0,6.0
WAS,2021,,IND,W,82,77,30,81,.370,7,34,.206,15,17,.882,15,40,16,7,0,10,18,30,67,.448,4,13,.308,13,14,.929,6,36,15,5,4,12,20,19.0,6.0
WAS,2021,@,SEA,W,87,83,34,77,.442,16,38,.421,3,5,.600,12,39,25,2,2,7,13,32,71,.451,8,19,.421,11,12,.917,9,36,21,4,6,7,12,22.0,6.0
WAS,2021,@,LAS,L,82,89,26,65,.400,11,27,.407,19,23,.826,10,38,18,4,2,20,20,33,64,.516,10,17,.588,13,15,.867,0,22,16,8,6,12,18,24.0,6.0
WAS,2021,@,DAL,L,74,85,30,72,.417,9,31,.290,5,7,.714,5,32,24,7,4,10,11,33,78,.423,10,29,.345,9,9,1.000,10,40,20,9,3,8,11,26.0,6.0
WAS,2021,,CON,L,71,90,24,63,.381,12,36,.333,11,13,.846,1,13,21,11,7,10,8,35,70,.500,12,24,.500,8,9,.889,17,52,21,7,1,20,20,29.0,6.0
WAS,2021,@,NYL,L,79,82,32,75,.427,5,24,.208,10,16,.625,8,34,21,5,6,8,15,29,64,.453,8,20,.400,16,19,.842,3,39,16,5,5,11,20,3.0,7.0
WAS,2021,@,CHI,W,89,85,35,79,.443,8,24,.333,11,15,.733,10,44,24,7,2,15,11,34,78,.436,6,27,.222,11,13,.846,8,35,27,8,7,12,21,10.0,7.0
WAS,2021,@,LVA,L,83,84,33,73,.452,10,29,.345,7,9,.778,6,33,18,5,2,11,24,33,69,.478,3,10,.300,15,21,.714,8,38,20,4,1,11,13,15.0,8.0
WAS,2021,@,LVA,L,83,93,30,70,.429,5,27,.185,18,20,.900,5,29,15,9,2,8,19,34,60,.567,6,11,.545,19,23,.826,3,37,20,4,3,14,13,17.0,8.0
WAS,2021,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,,
WAS,2021,@,PHO,L,64,77,21,75,.280,6,26,.231,16,24,.667,14,34,9,8,5,10,17,32,62,.516,4,14,.286,9,13,.692,10,44,19,2,4,18,22,19.0,8.0
WAS,2021,,SEA,L,78,85,28,76,.368,7,22,.318,15,16,.938,9,41,22,7,1,14,16,33,74,.446,6,24,.250,13,16,.813,7,42,20,13,11,12,13,22.0,8.0
WAS,2021,,LAS,W,78,68,28,63,.444,8,18,.444,14,17,.824,8,41,18,8,5,15,18,25,70,.357,5,22,.227,13,15,.867,8,35,11,9,6,11,17,24.0,8.0
WAS,2021,,DAL,L,77,82,28,58,.483,9,22,.409,12,18,.667,5,25,21,6,5,13,17,33,69,.478,5,18,.278,11,15,.733,10,35,18,5,1,12,15,26.0,8.0
WAS,2021,,DAL,W,76,75,23,62,.371,9,31,.290,21,29,.724,5,22,14,10,4,13,18,25,47,.532,6,14,.429,19,25,.760,4,34,13,6,0,23,21,28.0,8.0
WAS,2021,,CON,L,75,85,25,55,.455,9,26,.346,16,18,.889,3,20,19,9,2,14,18,34,69,.493,8,20,.400,9,12,.750,16,38,20,7,4,15,15,31.0,8.0
WAS,2021,@,MIN,L,75,93,29,75,.387,4,16,.250,13,17,.765,11,36,14,7,2,10,11,36,68,.529,11,25,.440,10,11,.909,6,37,24,5,5,13,17,4.0,9.0
WAS,2021,@,SEA,L,71,105,24,61,.393,9,33,.273,14,17,.824,3,24,14,6,0,17,18,39,66,.591,14,23,.609,13,16,.813,6,35,28,11,2,14,19,7.0,9.0
WAS,2021,,ATL,W,82,74,29,70,.414,9,24,.375,15,19,.789,11,46,20,6,2,10,6,32,78,.410,6,22,.273,4,8,.500,11,41,12,8,5,7,16,10.0,9.0
WAS,2021,@,CHI,W,79,71,29,60,.483,9,27,.333,12,17,.706,4,35,19,9,1,15,15,28,67,.418,3,22,.136,12,15,.800,6,31,17,8,0,14,15,12.0,9.0
WAS,2021,@,NYL,L,80,91,27,67,.403,12,33,.364,14,18,.778,6,28,25,6,4,11,20,33,64,.516,10,22,.455,15,18,.833,7,34,24,5,1,13,21,17.0,9.0
WAS,2021,,MIN,L,77,83,29,64,.453,7,22,.318,12,14,.857,7,29,16,5,4,15,20,29,66,.439,5,16,.313,20,23,.870,10,38,16,10,2,12,16,19.0,9.0
LVA,2021,@,SEA,L,83,97,35,80,.438,3,12,.250,10,12,.833,6,33,22,4,4,6,13,37,73,.507,12,27,.444,11,15,.733,6,44,23,4,6,11,11,15.0,5.0
LVA,2021,@,SEA,W,96,80,37,69,.536,6,15,.400,16,18,.889,7,39,24,7,7,11,14,32,76,.421,7,25,.280,9,12,.750,8,34,17,8,4,9,13,18.0,5.0
LVA,2021,,LAS,W,97,69,33,62,.532,4,14,.286,27,32,.844,4,44,18,7,12,15,15,27,74,.365,5,17,.294,10,15,.667,5,28,18,8,1,11,24,21.0,5.0
LVA,2021,,CON,L,65,72,22,54,.407,5,16,.313,16,21,.762,1,26,16,4,13,14,15,27,80,.338,7,26,.269,11,12,.917,12,44,16,10,2,8,17,23.0,5.0
LVA,2021,@,PHO,W,85,79,33,75,.440,4,16,.250,15,17,.882,11,36,19,8,3,9,9,32,69,.464,5,17,.294,10,10,1.000,6,33,22,3,7,13,14,26.0,5.0
LVA,2021,,IND,W,113,77,38,69,.551,7,15,.467,30,39,.769,3,32,23,12,4,8,16,26,66,.394,4,16,.250,21,24,.875,9,34,15,4,3,20,28,28.0,5.0
